id,text,url_media,quantity_likes,quantity_retweets,quantity_quotes,quantity_replys,timestamp,twitter_account_id
640,We are back live on the Shadow Complex stream: https://t.co/3R3cLufGYn,,1,1,0,0,2016-04-20T20:26:06.000Z,0
641,STARTING NOW!! Watch our live stream to see Shadow Complex Remastered on the PS4 for first time and meet our team - https://t.co/3R3cLufGYn,,0,2,0,0,2016-04-20T20:19:24.000Z,0
642,Watch our live stream now to see Shadow Complex Remastered on the PS4 for the first time and meet our team - https://t.co/3R3cLufGYn,,2,1,0,0,2016-04-20T20:05:22.000Z,0
643,ChAIR's @DonaldMustard shares his thoughts on delivering Shadow Complex to #PS4 via the @PlayStation blog: https://t.co/JqovMMG678,,2,3,0,0,2016-04-20T19:54:38.000Z,0
644,"RT @ChAIRGAMES: Shadow Complex Remastered is coming to PS4, Steam, and Windows 10 on May 3rd!  https://t.co/mLofjaT0dq â€¦ #PS4 #Steam https:â€¦",,0,8,0,0,2016-04-20T17:45:49.000Z,0
645,RT @FanboyAttack: Shadow Complex Remastered PS4 And PC Release DatesÂ Revealed https://t.co/Ch3iyAiRFr https://t.co/o57FIIlHRe,,0,1,0,0,2016-04-20T17:44:49.000Z,0
646,"@GVirus That's a misnomer on their part. It is on PC, will be coming to Steam and the Windows 10 store in May.",,1,0,0,1,2016-04-20T15:51:11.000Z,0
647,"Meet the team, see Shadow Complex on PS4 for the first time on our stream, today at 4pm EDT https://t.co/ZbPuRIdJAQ https://t.co/gFJuqbBkDr",,4,4,0,0,2016-04-20T15:50:37.000Z,0
648,RT @PSLifeStyle: Shadow Complex Remastered Gets a May 3 Release Date for #PS4 &amp; PC https://t.co/z6G5K9BGsi @ShadowComplex https://t.co/jMxNâ€¦,,0,3,0,0,2016-04-20T15:32:19.000Z,0
649,RT @Polygon: Shadow Complex Remastered sneaks onto PS4 in May https://t.co/5JtyMuI7VT,,0,12,0,0,2016-04-20T14:35:14.000Z,0
650,"Excited to announce Shadow Complex Remastered is coming to PS4, Steam, and Windows 10 store on May 3rd! https://t.co/0XZd8ZdeVY",,14,8,0,0,2016-04-20T14:34:48.000Z,0
651,The team goes head to head in the Weekly Challenge on this week's stream! Tune in tomorrow - https://t.co/3R3cLufGYn https://t.co/nhle6OL0Xl,,3,0,0,0,2016-04-19T16:21:36.000Z,0
652,@Diealated @C2G_Gaming How's your time so far?,,1,0,0,1,2016-04-19T14:51:56.000Z,0
653,Prepare yourselves for one of the hardest challenges yet. Practice and post your best time! https://t.co/1vTSHYwEEy https://t.co/fvfr8lnCEB,,2,0,0,0,2016-04-18T17:42:48.000Z,0
654,RT @GVirus: @ChAIRGAMES gonna go live on @NoResetSpeedrun with @shadowcomplex! cc @Greenalink for the Miriam Foundation!,,0,2,0,0,2016-04-17T17:35:30.000Z,0
655,"How times have changed! At the original launch, the fastest tester speedrun was 19:55! #FunFactFriday https://t.co/NjI4b5yvQd",,2,1,0,0,2016-04-15T21:35:37.000Z,0
656,Gorem2k is on an epic streak! Can you best them next week? Congrats to all the winners! https://t.co/AGymnnBv4j https://t.co/wCeAOMUP0R,,3,0,0,0,2016-04-15T16:53:52.000Z,0
657,Only 4 hours left to post your top score for the Weekly Challenge. Post your best time now! https://t.co/MCAuPVD5kf https://t.co/bIvGpBaHLX,,1,0,0,0,2016-04-15T00:05:38.000Z,0
658,"RT @ChAIRGAMES: Check out our interview with @GIBiz talking VR stuff, @shadowcomplex, Infinity Blade future, and JJ Abrams. https://t.co/IPâ€¦",,0,6,0,0,2016-04-14T16:09:59.000Z,0
659,This is a battle for the ages! https://t.co/bKrkvmfm15,,2,0,0,0,2016-04-14T14:53:35.000Z,0
660,"Come  ask our art team all about making video game art in our live stream, starting now! Watch live: https://t.co/3R3cLuximX",,0,0,0,0,2016-04-13T20:02:07.000Z,0
661,Learn about the design behind the Shadow Complex weapons in our latest news post: https://t.co/dcMbqk2GNg https://t.co/HF7aCWZ0M7,,1,1,0,0,2016-04-12T23:00:48.000Z,0
662,"Come learn about the art of Shadow Complex with our art team.
Tune in this Wednesday: https://t.co/3R3cLufGYn https://t.co/cttPhRPaP6",,2,0,0,0,2016-04-12T16:29:29.000Z,0
663,RT @JPChivalry: Going live at https://t.co/7k0BqQoiKn with Shadow Complex Remastered.,,0,1,0,0,2016-04-12T16:26:11.000Z,0
664,"@heliosmortem That is currently the plan, yes.",,0,0,0,1,2016-04-11T21:36:11.000Z,0
665,Competition is heating up. Get your score in for the #WeeklyChallenge and see if you can beat @Diealated  https://t.co/ThHt3chXxR,,1,0,0,0,2016-04-11T21:35:23.000Z,0
666,"Our first Highest Score #WeeklyChallenge starts now. Play ""Mind the Gap"" and post your best: https://t.co/MCAuPVD5kf https://t.co/ibGmQJhQZn",,2,1,0,0,2016-04-11T16:58:03.000Z,0
667,"@Diealated Haha, working on the graphic now!",,1,0,0,0,2016-04-11T16:17:03.000Z,0
668,"@heliosmortem @ChAIRGAMES No update yet, but we are still in the process of getting there.",,0,0,0,1,2016-04-11T15:11:27.000Z,0
669,@Joseph_Barker @ChAIRGAMES Nothing to report yet but we are still in process.,,0,0,0,1,2016-04-11T15:11:05.000Z,0
670,@ragnarock4455 @Andrew_Reiner Shadow Complex writer @PeterDavid_PAD is a big Mets fan! :),,0,0,0,0,2016-04-09T15:06:23.000Z,0
671,RT @Victor_Lucas: Awesome interview @Donfubar! Cc @ChAIRGAMES @DonaldMustard @EpicGames Shadow Complex Remastered - w/ Donald Mustard! httpâ€¦,,0,4,0,0,2016-04-09T15:02:21.000Z,0
672,"Number of ""rooms"" in the Shadow Complex base:780. Tune in each Friday for a new Shadow Complex fact.  #FunFactFriday https://t.co/BEgSMwhzWQ",,7,7,0,1,2016-04-08T23:03:07.000Z,0
673,What a crazy week! Congrats to the winners of the Weekly Challenge - come back Monday for the next competition! https://t.co/gm1lnu2LZx,,5,0,0,0,2016-04-08T17:09:11.000Z,0
674,"RT @XboxMAD: #ShadowComplexRemastered offers superb gameplay despite technical flaws. Here's our review.
https://t.co/PncsySexb8 https://t.â€¦",,0,2,0,0,2016-04-08T16:31:22.000Z,0
675,RT @RealGameMedia: Don't forget @4GwQPodcast is giving away @shadowcomplex Remastered TODAY! Enter contest via link https://t.co/r9xQa93Pv8,,0,3,0,0,2016-04-08T15:46:23.000Z,0
676,"@Diealated @C2G_Gaming Awesome. The challenge for this week is Playing Hooky, if you want to try that!",,1,0,0,0,2016-04-08T00:54:38.000Z,0
677,Come get your forum badge! Only 4 hours to post your Weekly Challenge time. Come join in! https://t.co/ZEyr1vV7LX https://t.co/QvHBxIriHN,,2,2,0,0,2016-04-07T23:41:57.000Z,0
678,"RT @Atomsk12: Live in 10 for more @shadowcomplex see you there!
https://t.co/6Es9pF1chl
#SupportSmallerStreams https://t.co/0o66mqA0oQ",,0,2,0,0,2016-04-07T23:21:19.000Z,0
679,Donald Mustard goes into all things @shadowcomplex and @spyjinx on @KindaFunnyVids. Don't miss the interview: https://t.co/aduT8b59Lu,,16,7,0,2,2016-04-07T19:17:15.000Z,0
680,@ramavalos_YT Welcome!,,0,0,0,0,2016-04-07T17:38:25.000Z,0
681,@TheOpForce We may be able to help with that. Send us a DM,,0,0,0,0,2016-04-07T16:00:30.000Z,0
682,RT @KindaFunnyVids: We wrap up this week's interview-packed Gamescast with @DonaldMustard of Chair. https://t.co/tnRLvozR5g https://t.co/0Jâ€¦,,0,10,0,0,2016-04-07T15:59:06.000Z,0
683,"RT @Atomsk12: Oh yeah we're live now, playing some @shadowcomplex! #SupportSmallerStreamers https://t.co/mo4dBZCIV9",,0,2,0,0,2016-04-06T23:43:30.000Z,0
684,Post your best time for the Weekly Challenge! Each week one random entrant gets swag! https://t.co/ZEyr1vV7LX https://t.co/YbPHvIc70E,,0,0,0,0,2016-04-06T22:51:40.000Z,0
685,We're checking out Shadow Complex with @darkpiexltv on our Live Stream. Giving out an Xbox One code! Come watch now: https://t.co/3R3cLuximX,,0,2,0,0,2016-04-06T20:04:07.000Z,0
686,@Ben_Salter We are still working on getting there! We will keep you posted as soon as we know more.,,0,0,0,0,2016-04-06T15:01:01.000Z,0
687,Check out Shadow Complex Live Action by @DarkPixelTV  https://t.co/5TtraReBGa and catch them live tomorrow at 2pm MT https://t.co/3R3cLuximX,,6,3,0,1,2016-04-05T23:00:36.000Z,0
688,Check out a note on Shadow Complex Remastered on #XboxOne from Donald Mustard on our blog: https://t.co/Cvz0rxvfay https://t.co/63vHvoKSQP,,5,3,0,0,2016-04-05T17:47:43.000Z,0
689,Learn about making awesome video game videos with @DarkPixelTV on this week's live stream! https://t.co/3R3cLuximX https://t.co/W7wweUEGNm,,7,8,0,0,2016-04-04T22:45:04.000Z,0
690,@Eric_H_Close @landonsperry @DarkPixelTV Good catch. Will fix and repost!,,1,0,0,1,2016-04-04T22:43:21.000Z,0
691,RT @epdailytv: We speak with @DonaldMustard about the new remastered version of their platform shooter Shadow Complex! https://t.co/RZCKwfnâ€¦,,0,2,0,0,2016-04-04T21:10:27.000Z,0
692,Ready for the biggest challenge yet? Join the Weekly Challenge and solve this combat puzzle! https://t.co/ZEyr1vV7LX https://t.co/tDvH8l8qqz,,1,0,0,0,2016-04-04T17:55:32.000Z,0
693,RT @Greenalink: Ohhh @shadowcomplex  I did laugh at the torch :D. Did the top 3 Speedy Von Speed A Lot players get rollerskates? :P https:/â€¦,,0,1,0,0,2016-04-04T17:41:50.000Z,0
694,RT @XboxOneGB: Shadow Complex Remastered Review - https://t.co/vNGFJmlMcL #Xbox @shadowcomplex @ChAIRGAMES https://t.co/F0drlfqUMI,,0,14,0,0,2016-04-02T20:32:55.000Z,0
695,Congrats to the winners of the Weekly Challenge! Come back Monday for the next challenge - https://t.co/AGymnnT6sT https://t.co/exrkTjEmaj,,2,0,0,1,2016-04-01T20:13:51.000Z,0
696,Claire's #AprilFools jokes can be kind of extreme. #ShadowComplex https://t.co/YOAkzhhmnE,,14,3,0,1,2016-04-01T15:05:00.000Z,0
697,LAST CALL: Post your best time in the weekly challenge before 11;59pm EST tonight! Win swag! https://t.co/BAoaUe0sX1 https://t.co/INaOX1TI28,,1,1,0,0,2016-03-31T22:27:24.000Z,0
698,"RT @ChAIRGAMES: Don't miss this @DonaldMustard interview on @gamespot on @shadowcomplex, @spyjinx and more! https://t.co/KrgFauaEAJ https:/â€¦",,0,3,0,0,2016-03-31T22:19:59.000Z,0
699,RT @MGespin: I recently did an interview with @shadowcomplex dev @DonaldMustard! There are some fun bits about Metroid &amp; G.I. Joe!https://tâ€¦,,0,1,0,0,2016-03-31T21:25:23.000Z,0
700,Calling all artists! We want to see your Shadow Complex Fan Art! Learn more: https://t.co/NmXN0pjqO2 https://t.co/qPtkUkI9NF,,6,3,0,1,2016-03-31T16:49:50.000Z,0
701,@PhillipPBrooks We will let you know as soon we know the window!,,1,0,0,1,2016-03-31T03:26:43.000Z,0
702,Our coming soon page is up on @steam_games! Follow us and add the game to your wishlist! https://t.co/7xboocYrNV https://t.co/mBfq1k7dDv,,12,9,0,0,2016-03-30T22:45:34.000Z,0
703,@nofxdaz We are still working on getting there. We will let you know as soon as we have a window.,,0,0,0,1,2016-03-30T22:15:24.000Z,0
704,"Tune into our Live Stream right now for updates on the weekly challenge, Steam version news , and more! Watch now: https://t.co/3R3cLuximX",,1,1,0,1,2016-03-30T19:57:20.000Z,0
705,@Grief_exe The game is currently available on the Epic Launcher. This release will be a separate version for Steam.,,0,0,0,1,2016-03-30T15:47:24.000Z,0
706,"@RickColan They are separate versions; to access Steam based acheivements etc, you will need the Steam version.",,1,0,0,1,2016-03-30T15:44:30.000Z,0
707,Shadow Complex Remastered is coming soon to @steam_games Follow and add it to your wishlist! https://t.co/L3eK5KZBNs https://t.co/7dFIdyXmMQ,,15,8,0,2,2016-03-30T15:35:51.000Z,0
708,Zack's back on a Noob's Journey on our stream this week: https://t.co/3R3cLuximX Watch Wednesday at 2pm MST! https://t.co/alvxQ2uL5n,,2,1,0,0,2016-03-29T15:55:22.000Z,0
709,RT @flickeringmyth: Video Game Review â€“ Shadow Complex Remastered https://t.co/XyrfVOv6fV https://t.co/gmkBOMMIFA,,0,1,0,0,2016-03-29T14:58:14.000Z,0
710,RT @GL_Podcast: Shadow Complex: Remastered Review  https://t.co/EUrXpFO41I,,0,1,0,0,2016-03-28T22:08:16.000Z,0
711,Weekly Challenge time! RUN - and post your fastest time to our forums. Win badges and swag. https://t.co/ZTekVFfAoz https://t.co/eVeQH9SWaB,,3,3,0,0,2016-03-28T18:08:06.000Z,0
712,@Sforza_RP We are working on getting there now. We will let you know once we have a firm date.,,0,0,0,0,2016-03-27T22:08:22.000Z,0
713,"RT @theSMLpodcast: SML 177 reviews @ShadowComplex Remastered (@ChAIRGAMES @EpicGames), and if you never played it, it's a must buy!
https:/â€¦",,0,1,0,0,2016-03-26T12:08:13.000Z,0
714,Congrats to our Weekly Challenge winners! Come back Monday for another chance to compete - https://t.co/AGymnnBv4j https://t.co/1vEWThO16U,,3,2,0,0,2016-03-25T16:19:11.000Z,0
715,Congrats to @JBoss293  for winning the Shadow Complex Remastered Xbox one code! @GamesRadar,,3,0,0,2,2016-03-24T23:11:01.000Z,0
716,You have until 11:59pm EST to enter your best time for the Weekly Challenge! Enter now: https://t.co/H3RFF79nNu https://t.co/Nmmc0myiQn,,2,1,0,1,2016-03-24T22:49:48.000Z,0
717,.@GamesRadar @DonaldMustard Follow @shadowcomplex for a chance to win an Xbox One Code. We'll select a winner in 30 min!,,6,39,0,1,2016-03-24T22:02:51.000Z,0
718,RT @GamesRadar: We're playing Shadow Complex Remastered with creator @donaldmustard right now. Join us: https://t.co/6EijzlZpAF https://t.câ€¦,,0,7,0,0,2016-03-24T21:31:48.000Z,0
719,"RT @GamesRadar: Live now, we're streaming @ShadowComplex Remastered with its creator. Come chat: https://t.co/QRJQK4uc4l https://t.co/DHypeâ€¦",,0,4,0,0,2016-03-24T20:32:24.000Z,0
720,"Catch ChAIR co-founder @DonaldMustard on today's @GamesRadar Live, at 1:30pm PST. https://t.co/WdSQA3bwuS https://t.co/qDYKdgt68j",,2,1,0,0,2016-03-24T19:19:58.000Z,0
721,"RT @GamesRadar: GR+ Live: Meet the dev of @ShadowComplex Remastered, live at 1:30PM PT/4:30PM ET https://t.co/6kTdtIzVGF https://t.co/MrVHPâ€¦",,0,5,0,0,2016-03-24T19:10:28.000Z,0
722,@FI_360gamer We are working on getting there and will let you know when it is available!,,1,0,0,0,2016-03-24T16:31:46.000Z,0
723,ChAIR sits down with @VentureBeat to chat Shadow Complex Remastered and working with J.J. Abrams on @spyjinx https://t.co/sBleXARhbj,,0,0,0,1,2016-03-24T16:25:18.000Z,0
724,"RT @TaraMBruno: @DMC_Ryan interviews @DonaldMustard for @IGN's Unlocked and talks Undertow, Advent Rising, @shadowcomplex, &amp; more! https://â€¦",,0,1,0,0,2016-03-24T01:41:23.000Z,0
725,@XboxMAD Responded!,,0,0,0,0,2016-03-23T23:13:44.000Z,0
726,Listen to @DonaldMustard talk all things Shadow Complex and Xbox on this week's @PodcastUnlocked on @IGN https://t.co/a4RGCYqZj4,,4,2,0,0,2016-03-23T21:18:29.000Z,0
727,Come find out which of our team can get the best time in the Weekly Challenge! Watch live on Twitch now: https://t.co/3R3cLuximX,,0,0,0,0,2016-03-23T19:58:30.000Z,0
728,"RT @ChAIRGAMES: Don't miss members of the ChAIR team on the @shadowcomplex Live Stream, starting at 2pm MST: https://t.co/itQYQayK69 https:â€¦",,0,2,0,0,2016-03-23T19:51:12.000Z,0
729,Have you posted your best time for the Weekly Challenge? Post and enter to win swag and more!https://t.co/H3RFF79nNu https://t.co/LJI7EfedGK,,14,28,0,0,2016-03-23T15:29:34.000Z,0
730,@AtJamz Currently working on getting it there. We will keep you posted. You can play now on PC: https://t.co/x3UjmDPmRq,,0,1,0,0,2016-03-23T03:18:35.000Z,0
731,Watch the @ChAIRGAMES team take on the Weekly Challenge on the #Twitch Stream this week! https://t.co/3R3cLufGYn https://t.co/JmJ9kE1JJJ,,8,9,0,0,2016-03-22T23:00:19.000Z,0
732,@Kiku87 Just responded to your DM.,,0,0,0,0,2016-03-22T14:18:48.000Z,0
733,RT @tepall14: @shadowcomplex #single https://t.co/dpbCMqkWBS,,0,1,0,0,2016-03-22T05:02:45.000Z,0
734,"Introducing our first Weekly Challenge event, live now. Play, compete, and win. Learn more: https://t.co/AGymnnBv4j https://t.co/JI3lRI4Drw",,20,17,0,0,2016-03-21T23:08:07.000Z,0
735,RT @JakenBear: @shadowcomplex Already 100%ed it. Still one of my favorite games of all time after all these years.,,0,1,0,0,2016-03-21T19:53:53.000Z,0
736,REMINDER: Shadow Complex Remastered is now on #XboxOne and coming in May to #PS4 and #Steam https://t.co/x3UjmDPmRq https://t.co/PH8J0FErr4,,4,4,0,1,2016-03-21T15:55:18.000Z,0
737,"@terrycharleton You can play on the XboxOne via backwards compatibility, however the remastered version is a separate version.",,0,0,0,1,2016-03-21T15:23:12.000Z,0
738,RT @RealGameMedia: Want to win a Shadow Complex Remastered #XboxOne code? RT &amp; Follow us &amp; @gerrardnum8 to enter. Winner on 25th. https://tâ€¦,,0,163,0,0,2016-03-21T00:45:29.000Z,0
739,@Dogsplained please submit more details here and our team can help: https://t.co/2wDf7EXXEk,,0,0,0,0,2016-03-20T17:13:53.000Z,0
740,RT @ImTheMetalLord: @shadowcomplex less than an hour till I live stream this game at https://t.co/spE2PMZERd #Giveaway HYPE https://t.co/yqâ€¦,,0,2,0,0,2016-03-20T01:14:40.000Z,0
741,Congrats! @nai13omb wins today's #ShadowComplex Remastered code! Get it on #XboxOne today and PS4 and Steam in May! https://t.co/XYRVDFfSY1,,2,1,0,3,2016-03-20T00:58:44.000Z,0
742,LAST CHANCE this weekend! RT &amp; a random fan gets a #XboxOne #ShadowComplex Remastered code. https://t.co/XYRVDFfSY1 https://t.co/96FC7X1Tl5,,18,94,0,2,2016-03-19T20:19:56.000Z,0
743,RT @K4rn4ge: ICYMI @ShadowComplex Remastered from @Chairgames @EpicGames @HardsuitLabs is out now on XB1! https://t.co/8yBxvCfXDJ https://tâ€¦,,0,4,0,0,2016-03-19T16:17:11.000Z,0
744,.@AntDaGamer plays Shadow Complex Remastered for the first time. Check it out: https://t.co/Zzd54DYo9s,,2,0,0,1,2016-03-19T14:02:49.000Z,0
745,"@lightning46 @KLiNoTweet Actually, the game will be coming to PS4 in May! #confirmed",,0,0,0,0,2016-03-19T13:57:22.000Z,0
746,@Joseph_Barker @ChAIRGAMES We're working on ratings now. Should be soon!,,0,0,0,1,2016-03-19T13:55:41.000Z,0
747,RT @emdarlington: @RealGameMedia RT + FOLLOW US &amp; @MikeXBO for a chance to win Shadow Complex Remastered (#XboxOne)! Winner drawn March 28tâ€¦,,0,4,0,0,2016-03-19T13:55:01.000Z,0
748,"RT @Gameblog: Shadow Complex Remastered : Les versions PS4 et Steam repoussÃ©es

https://t.co/oEIEp3Rf5P",,0,1,0,0,2016-03-19T13:54:47.000Z,0
749,@FellatioHadoken We're excited to be bringing Shadow Complex Remastered to PS4 and Steam in May!,,1,0,0,1,2016-03-19T13:53:38.000Z,0
750,RT @bpk428: Shadow Complex Insane Walkthrough: Part 1 - Game Start: https://t.co/DqsWRB9rAB via @YouTube,,0,1,0,0,2016-03-18T23:31:23.000Z,0
751,Congrats to @Zero_Jehuty for winning the randomly selected #ShadowComlex Remastered #XboxOne code #giveaway today! https://t.co/XYRVDFfSY1,,4,1,0,2,2016-03-18T20:56:00.000Z,0
752,@JasonFalter it's actually available right now on #XboxOne!,,0,0,0,0,2016-03-18T20:33:59.000Z,0
753,Ready set...another #ShadowComplex Remastered #XboxOne code #giveaway! Good luck! https://t.co/mAnnUmLK0u https://t.co/FqbP9oqIf2,,3,3,0,4,2016-03-18T20:15:29.000Z,0
754,RT this &amp; we'll pick another random fan to win a #ShadowComplex Remastered #XboxOne code! https://t.co/XYRVDFfSY1 https://t.co/zcbftS2fHI,,56,119,1,3,2016-03-18T17:58:17.000Z,0
755,RT @gamespot: Shadow Complex Remastered PS4 and Steam release date announced. https://t.co/HVsfaHKgih https://t.co/hNocc17ThU,,0,41,0,0,2016-03-18T17:41:20.000Z,0
756,@IngameInstincts we will do another RT type code giveaway later today. We're mixing it up!,,1,1,0,2,2016-03-18T16:46:46.000Z,0
757,The first #ShadowComplex Remastered #XboxOne code #giveaway of the day! Who's the fastest?! https://t.co/XYRVDFfSY1 https://t.co/jqlly9MnUU,,4,2,0,2,2016-03-18T16:31:58.000Z,0
758,"@Sebianoti we will do a few of the ""fastest"" kind and one RT.",,0,0,0,1,2016-03-18T16:24:51.000Z,0
759,We're giving out more #ShadowComplex Remastered codes today! Follow us so you don't miss your chance! https://t.co/c1pUOlrnjm,,14,6,0,2,2016-03-18T15:23:57.000Z,0
760,@CountNoremac @DonaldMustard Coming in May!,,0,0,0,0,2016-03-18T15:06:06.000Z,0
761,.@cinemablend sums it up perfectly! https://t.co/5a4sKb2wIN,,0,1,0,1,2016-03-18T14:52:13.000Z,0
762,@HGamersU The choice is clear.,,1,1,0,1,2016-03-18T00:20:18.000Z,0
763,Check out a speedrun of Shadow Complex happening right now: https://t.co/QjuzqtzsIc,,0,1,0,0,2016-03-18T00:14:48.000Z,0
764,RT @PSLifeStyle: .@shadowcomplex Remastered coming to #PS4 in May https://t.co/byGR0hIpK3 https://t.co/aSqfUMbVKQ,,0,5,0,0,2016-03-18T00:09:35.000Z,0
765,The #Xbox360 hit is back! Download the new #ShadowComplex Remastered on @Xbox One now! https://t.co/XYRVDFfSY1 https://t.co/hzluTvDgab,,2,4,0,1,2016-03-17T23:56:06.000Z,0
766,@N8Nasty it's scheduled for release on PS4 and Steam in May!,,1,0,0,1,2016-03-17T23:42:53.000Z,0
767,New streamer playing #ShadowComplex Remastered right now...check it out! https://t.co/fGIf4hpZzX,,2,1,0,1,2016-03-17T22:41:46.000Z,0
768,@AritraTheGnome he's received no royalties from the game.,,1,0,0,2,2016-03-17T22:34:43.000Z,0
769,RT this &amp; we'll pick a random fan to win a #ShadowComplex Remastered code! Get the game now: https://t.co/XYRVDFfSY1 https://t.co/kKPkMxyeem,,21,109,0,1,2016-03-17T22:05:31.000Z,0
770,"@lastliphe yes same version, just available now on Xbox One.",,1,1,0,1,2016-03-17T21:08:03.000Z,0
771,Ready set...new #ShadowComplex Remastered #XboxOne code! Download the game now here: https://t.co/XYRVDFfSY1 https://t.co/JbGsW8uxrx,,2,1,0,3,2016-03-17T20:53:59.000Z,0
772,#ShadowComplex Remastered is available to download right now on #XboxOne! https://t.co/mAnnUmLK0u https://t.co/3hfQNK2DFn,,12,12,0,3,2016-03-17T20:01:25.000Z,0
773,@KLiNoTweet it's coming to PS4 in May!,,6,0,0,1,2016-03-17T19:43:48.000Z,0
774,@bigstemason yep a couple more today and we will do more tomorrow as well.,,0,0,0,0,2016-03-17T19:41:27.000Z,0
775,@bigstemason almost!,,0,0,0,0,2016-03-17T19:34:16.000Z,0
776,@rogXue good job!,,0,0,0,0,2016-03-17T19:33:50.000Z,0
777,What's the missing # in the #ShadowComplex Remastered #Xbox1 code? 1st to get it wins! https://t.co/mAnnUmLK0u https://t.co/mybthSAE7h,,4,1,0,2,2016-03-17T19:31:13.000Z,0
778,Next #ShadowComplex Remastered code will have a number missing that you have to guess! Will come within the next hour. #GoodLuck,,2,1,0,2,2016-03-17T18:51:18.000Z,0
779,@BurgerThing we will do some more today and more tomorrow as well.,,0,0,0,1,2016-03-17T17:55:02.000Z,0
780,@coopr001 crazy!,,0,0,0,0,2016-03-17T17:51:02.000Z,0
781,Another #ShadowComplex Remastered #XboxOne code! Will you be the 1st? More coming later! https://t.co/XYRVDFfSY1 https://t.co/glyK3Z0MeT,,2,3,0,7,2016-03-17T17:49:52.000Z,0
782,Next #ShadowComplex Remastered #Xbox One code coming in 15 minutes! May the luck of the #Irish be with you! https://t.co/mAnnUmLK0u,,4,0,0,0,2016-03-17T17:34:42.000Z,0
783,@Famicorps good luck today! We will be doing a handful tomorrow too.,,1,0,0,0,2016-03-17T17:02:19.000Z,0
784,@jtouchar awesome! good luck!,,0,0,0,0,2016-03-17T17:01:43.000Z,0
785,"@InvisibleAbe And we thank you! They'll be other non-game (hats, shirts) giveaways coming in the future as well!",,0,0,0,1,2016-03-17T16:59:02.000Z,0
786,@Kaspalone there will be more throughout the day!,,1,0,0,1,2016-03-17T16:55:06.000Z,0
787,@MajorLokey stay tuned we will be doing a bunch throughout the day!,,0,0,0,1,2016-03-17T16:54:56.000Z,0
788,@Mr_IanChamelion these things go fast! We will be doing more throughout the day though.,,1,0,0,0,2016-03-17T16:44:47.000Z,0
789,"@Mr_IanChamelion there is updated graphics, some new melee moves, new achievements and master challenges.",,1,0,0,1,2016-03-17T16:44:10.000Z,0
790,#ShadowComplex Remastered #XboxOne code in the image! First come first serve. Good luck! https://t.co/XYRVDFfSY1 https://t.co/D0Yq8o8jHg,,3,0,0,3,2016-03-17T16:41:08.000Z,0
791,@imawillmartin good luck! First one is coming soon!,,0,0,0,0,2016-03-17T16:33:54.000Z,0
792,@Mr_IanChamelion you'll love it!,,1,0,0,1,2016-03-17T16:31:21.000Z,0
793,RT @PunchJump: Shadow Complex Remastered drops to Xbox One - https://t.co/h1Aw0DJh5d,,0,1,0,0,2016-03-17T16:27:21.000Z,0
794,RT @ChAIRGAMES: Go follow @shadowcomplex right now! They're giving out #ShadowComplex Remastered Xbox one codes today! https://t.co/dmjc6u9â€¦,,0,11,0,0,2016-03-17T16:22:07.000Z,0
795,We're giving out #ShadowComplex Remastered codes today! Follow us &amp; maybe you'll get lucky! #StPatricksDay https://t.co/Nie3moFzFd,,16,10,0,11,2016-03-17T16:14:19.000Z,0
796,@ObscureNovice Mysteries of the universe! We really wanted the chance to bring the game to new platforms and new fans!,,1,0,0,1,2016-03-17T14:42:42.000Z,0
797,#ShadowComplex Remastered is now available on #XboxOne and will be on #PS4 &amp; #Steam in May! https://t.co/mAnnUmu98W https://t.co/X4SgJAELUZ,,228,67,0,18,2016-03-17T14:40:54.000Z,0
798,RT @RealGameMedia: RGM gives away #ShadowComplexRemastered March 28th courtesy of @shadowcomplex Contest link - https://t.co/PJ8qOqfUrl httâ€¦,,0,19,0,0,2016-03-17T06:27:19.000Z,0
799,So grateful for the contributions of @RealKLobb that made Shadow Complex so amazing! Thank you! â¤ï¸ @ChAIRGAMES  https://t.co/ekpSFiWdIX,,1,2,0,0,2016-03-17T03:33:31.000Z,0
800,Have you downloaded #ShadowComplex Remastered yet? It's now available on #XboxOne! https://t.co/mAnnUmLK0u https://t.co/THcAdnZo1v,,305,75,0,38,2016-03-17T01:02:23.000Z,0
801,ChAIR's @DonaldMustard joins IGN's #1 Xbox podcast to discuss Shadow Complex...and more! #SC2 https://t.co/DFObCqmGGz,,8,4,0,3,2016-03-17T00:22:19.000Z,0
802,"RT @KindaFunnyVids: Thank you, @shadowcomplex and @donaldmustard for a great interview! https://t.co/OpFiQE8GbF",https://pbs.twimg.com/tweet_video_thumb/CdtBcwXUEAAnMvs.jpg,0,9,0,0,2016-03-16T23:35:22.000Z,0
803,.@GeekandSundry is streaming #ShadowComplex Remastered now! https://t.co/b1tTbLm6y1 Maybe some codes will be given out in the chat!,,1,0,0,0,2016-03-16T23:21:58.000Z,0
804,Download @ChAIRGAMES Shadow Complex Remastered now on Xbox One! https://t.co/mAnnUmLK0u #xbox https://t.co/2X8a3YamR7,,71,16,0,4,2016-03-16T23:18:17.000Z,0
805,.@msstudiosblog is streaming #ShadowComplex Remastered right now on @Twitch! Check it out: https://t.co/ECSdNK0B0I https://t.co/lWOPXb3ptV,,4,2,0,0,2016-03-16T22:36:32.000Z,0
